"","coef","pVal"
"Intercept",-2.31,0
"log age",0.09,0
"log size",-0.05,0.004
"log devs",0.09,0.013
"log commits",1.1,0
"C",0.17,0.1
"C#",0.03,0.767
"C++",0.14,0.211
"Clojure",-0.23,0.024
"Coffeescript",0.06,0.6
"Erlang",0.09,0.38
"Go",0.04,0.726
"Haskell",-0.25,0.024
"Java",-0.07,0.485
"Javascript",0.08,0.501
"Objective-C",0.03,0.805
"Perl",-0.15,0.161
"Php",0.24,0.029
"Python",-0.03,0.759
"Ruby",-0.04,0.722
"Scala",-0.07,0.464
"Typescript",-0.02,0.885
