"","coef","pVal"
"Intercept",-2.63,0
"log age",0.09,0
"log size",-0.01,0.453
"log devs",0.05,0.143
"log commits",1.1,0
"C",0.13,0.221
"C#",-0.03,0.809
"C++",0.17,0.127
"Clojure",-0.22,0.045
"Coffeescript",0.06,0.614
"Erlang",0.07,0.534
"Go",0,0.982
"Haskell",-0.34,0.001
"Java",0.08,0.488
"Javascript",-0.09,0.522
"Objective-C",0.05,0.664
"Perl",0.03,0.814
"Php",0.22,0.081
"Python",0.22,0.059
"Ruby",-0.31,0.018
"Scala",-0.08,0.451
"Typescript",0.04,0.744
