"","coef","pVal"
"Intercept",-2.29,0
"log age",0.14,0
"log size",-0.07,0
"log devs",0.11,0.002
"log commits",1.08,0
"C",0.15,0.142
"C#",-0.11,0.298
"C++",0.05,0.663
"Clojure",-0.46,0
"Coffeescript",0.09,0.411
"Erlang",0.23,0.031
"Go",0.24,0.013
"Haskell",-0.2,0.049
"Java",0.04,0.705
"Javascript",-0.03,0.814
"Objective-C",0.29,0.006
"Perl",-0.02,0.838
"Php",0.13,0.206
"Python",0.06,0.566
"Ruby",-0.17,0.191
"Scala",-0.17,0.109
"Typescript",-0.1,0.407
