"","coef","pVal"
"Intercept",-2.69,0
"log age",0.12,0
"log size",-0.02,0.27
"log devs",0.02,0.659
"log commits",1.09,0
"C",-0.01,0.96
"C#",-0.08,0.467
"C++",0.06,0.593
"Clojure",-0.38,0.002
"Coffeescript",0.16,0.181
"Erlang",0.05,0.696
"Go",0.09,0.456
"Haskell",-0.25,0.028
"Java",0.18,0.107
"Javascript",0.3,0.024
"Objective-C",0.02,0.835
"Perl",0.09,0.457
"Php",0.21,0.078
"Python",-0.01,0.958
"Ruby",-0.22,0.119
"Scala",-0.13,0.27
"Typescript",-0.1,0.44
