"","coef"
"Intercept",-2.43
"log age",0.14
"log size",-0.01
"log devs",0.21
"log commits",0.96
"C",0.18
"C++",0.08
"Clojure",-0.08
"Coffeescript",-0.1
"Erlang",0.09
"Go",-0.06
"Haskell",-0.05
"Java",-0.2
"Javascript",0.08
"Objective-C",-0.08
"Perl",0
"Php",0.34
"Python",0
"Ruby",-0.17
"Scala",0.04
"Typescript",-0.06
