"","coef"
"Intercept",-2.24
"log age",0.08
"log size",-0.03
"log devs",0.12
"log commits",1.06
"C",0.21
"C++",-0.04
"Clojure",-0.4
"Coffeescript",-0.07
"Erlang",-0.17
"Go",0.26
"Haskell",-0.29
"Java",0.13
"Javascript",0.06
"Objective-C",0.32
"Perl",0.06
"Php",0.17
"Python",0.34
"Ruby",-0.26
"Scala",-0.16
"Typescript",-0.16
