"","coef","pVal"
"Intercept",-2.6,0
"log age",0.11,0
"log size",-0.01,0.337
"log devs",0.08,0.038
"log commits",1.06,0
"C",0.15,0.169
"C#",-0.03,0.761
"C++",-0.01,0.959
"Clojure",-0.3,0.015
"Coffeescript",0.18,0.108
"Erlang",0.02,0.892
"Go",0.04,0.728
"Haskell",-0.36,0.002
"Java",-0.06,0.568
"Javascript",-0.08,0.595
"Objective-C",-0.02,0.875
"Perl",0.06,0.547
"Php",0.31,0.005
"Python",0.19,0.109
"Ruby",0.01,0.962
"Scala",-0.07,0.564
"Typescript",-0.03,0.847
