"","coef","pVal"
"Intercept",-2.71,0
"log age",0.1,0
"log size",-0.02,0.317
"log devs",0.1,0.01
"log commits",1.09,0
"C",0.35,0.002
"C#",-0.03,0.825
"C++",0.16,0.162
"Clojure",-0.4,0.001
"Coffeescript",0.08,0.57
"Erlang",0.17,0.145
"Go",0.24,0.022
"Haskell",-0.2,0.076
"Java",-0.04,0.723
"Javascript",0.05,0.749
"Objective-C",0.18,0.125
"Perl",0.08,0.504
"Php",0.08,0.5
"Python",-0.14,0.291
"Ruby",-0.15,0.276
"Scala",-0.35,0.002
"Typescript",-0.09,0.48
