"","coef"
"Intercept",-2.67
"log age",0.15
"log size",0
"log devs",0.13
"log commits",1
"C",0.15
"C++",0.17
"Clojure",-0.52
"Coffeescript",0.11
"Erlang",0.22
"Go",0.04
"Haskell",-0.11
"Java",0.15
"Javascript",-0.09
"Objective-C",0.01
"Perl",-0.1
"Php",0.22
"Python",0.09
"Ruby",-0.2
"Scala",0.14
"Typescript",-0.26
