"","coef"
"Intercept",-2.47
"log age",0.16
"log size",-0.02
"log devs",0.17
"log commits",0.97
"C",0.11
"C++",0.18
"Clojure",-0.46
"Coffeescript",-0.03
"Erlang",0.01
"Go",0.07
"Haskell",-0.09
"Java",0.02
"Javascript",0.1
"Objective-C",0.17
"Perl",-0.36
"Php",0.07
"Python",0.08
"Ruby",0.07
"Scala",0.16
"Typescript",-0.09
