"","coef"
"Intercept",-2.57
"log age",0.16
"log size",-0.05
"log devs",0.08
"log commits",1.11
"C",0.08
"C++",0.01
"Clojure",-0.19
"Coffeescript",-0.05
"Erlang",0.09
"Go",-0.06
"Haskell",-0.23
"Java",0.16
"Javascript",0.15
"Objective-C",0.07
"Perl",-0.03
"Php",0.2
"Python",0.23
"Ruby",-0.13
"Scala",-0.09
"Typescript",-0.2
