"","coef","pVal"
"Intercept",-2.48,0
"log age",0.07,0
"log size",-0.02,0.203
"log devs",0.08,0.036
"log commits",1.1,0
"C",-0.03,0.807
"C#",0.05,0.648
"C++",0.23,0.02
"Clojure",-0.02,0.841
"Coffeescript",0.22,0.05
"Erlang",0.22,0.04
"Go",0.19,0.075
"Haskell",-0.32,0.004
"Java",-0.01,0.923
"Javascript",0.09,0.531
"Objective-C",-0.12,0.335
"Perl",0.07,0.517
"Php",0.19,0.103
"Python",0.03,0.783
"Ruby",-0.16,0.169
"Scala",-0.33,0.003
"Typescript",-0.31,0.028
