"","coef","pVal"
"Intercept",-2.61,0
"log age",0.09,0
"log size",-0.01,0.406
"log devs",0.11,0.002
"log commits",1.08,0
"C",0.12,0.289
"C#",0.04,0.746
"C++",0.1,0.339
"Clojure",-0.31,0.004
"Coffeescript",0.4,0.001
"Erlang",0.21,0.052
"Go",0,0.989
"Haskell",-0.32,0.004
"Java",0.1,0.357
"Javascript",-0.31,0.043
"Objective-C",0.02,0.824
"Perl",0.14,0.18
"Php",-0.15,0.187
"Python",0.12,0.265
"Ruby",-0.1,0.393
"Scala",-0.09,0.383
"Typescript",0.03,0.814
