"","coef","pVal"
"Intercept",-2.3,0
"log age",0.07,0
"log size",-0.03,0.036
"log devs",0.08,0.019
"log commits",1.09,0
"C",0.2,0.051
"C#",0.17,0.091
"C++",0.22,0.024
"Clojure",-0.35,0.002
"Coffeescript",0.08,0.45
"Erlang",-0.05,0.616
"Go",0.03,0.751
"Haskell",-0.4,0
"Java",0.09,0.333
"Javascript",-0.15,0.3
"Objective-C",0.13,0.21
"Perl",-0.13,0.284
"Php",0.05,0.649
"Python",0.18,0.112
"Ruby",-0.13,0.258
"Scala",0.07,0.51
"Typescript",-0.01,0.961
