"","coef"
"Intercept",-2.49
"log age",0.15
"log size",-0.02
"log devs",0.09
"log commits",1.01
"C",0.18
"C++",0.13
"Clojure",-0.52
"Coffeescript",-0.1
"Erlang",0.39
"Go",0.08
"Haskell",-0.09
"Java",0.23
"Javascript",-0.05
"Objective-C",-0.07
"Perl",0.01
"Php",0.14
"Python",-0.01
"Ruby",-0.1
"Scala",-0.02
"Typescript",-0.2
