"","coef"
"Intercept",-2.48
"log age",0.15
"log size",-0.03
"log devs",0.13
"log commits",1.05
"C",0.11
"C++",-0.05
"Clojure",-0.41
"Coffeescript",-0.09
"Erlang",-0.03
"Go",0.14
"Haskell",-0.26
"Java",0.1
"Javascript",0.08
"Objective-C",0.02
"Perl",-0.05
"Php",0.31
"Python",0.26
"Ruby",-0.16
"Scala",0.13
"Typescript",-0.09
