"","coef","pVal"
"Intercept",-2.17,0
"log age",0.05,0.003
"log size",-0.05,0.002
"log devs",0.12,0
"log commits",1.09,0
"C",0.28,0.009
"C#",0.12,0.267
"C++",0.34,0.001
"Clojure",-0.4,0
"Coffeescript",0.02,0.842
"Erlang",0.12,0.26
"Go",0.14,0.163
"Haskell",-0.27,0.009
"Java",-0.17,0.122
"Javascript",0.11,0.349
"Objective-C",-0.02,0.876
"Perl",0.03,0.748
"Php",0.3,0.003
"Python",-0.04,0.718
"Ruby",-0.06,0.68
"Scala",-0.26,0.014
"Typescript",-0.25,0.058
