"","coef","pVal"
"Intercept",-2.33,0
"log age",0.05,0.013
"log size",-0.02,0.196
"log devs",0.12,0.002
"log commits",1.08,0
"C",0.2,0.069
"C#",0.3,0.006
"C++",0.09,0.432
"Clojure",-0.46,0
"Coffeescript",-0.03,0.811
"Erlang",-0.13,0.271
"Go",0.15,0.161
"Haskell",-0.21,0.043
"Java",0.13,0.248
"Javascript",-0.02,0.893
"Objective-C",0.17,0.153
"Perl",0.11,0.313
"Php",-0.02,0.852
"Python",0.27,0.024
"Ruby",-0.02,0.853
"Scala",-0.34,0.005
"Typescript",-0.18,0.158
