"","coef","pVal"
"Intercept",-2.48,0
"log age",0.07,0
"log size",-0.01,0.692
"log devs",0.05,0.139
"log commits",1.08,0
"C",0.08,0.453
"C#",-0.06,0.556
"C++",0.23,0.017
"Clojure",-0.17,0.132
"Coffeescript",-0.02,0.853
"Erlang",0.18,0.08
"Go",0.08,0.458
"Haskell",-0.57,0
"Java",0.09,0.399
"Javascript",-0.06,0.705
"Objective-C",0.26,0.009
"Perl",0.07,0.539
"Php",0.2,0.045
"Python",0.29,0.009
"Ruby",0.1,0.385
"Scala",-0.38,0.001
"Typescript",-0.32,0.016
