"","coef"
"Intercept",-2.87
"log age",0.2
"log size",-0.04
"log devs",0.11
"log commits",1.09
"C",0.14
"C++",0.01
"Clojure",-0.4
"Coffeescript",-0.02
"Erlang",0
"Go",0.02
"Haskell",-0.25
"Java",0.09
"Javascript",-0.01
"Objective-C",-0.17
"Perl",-0.06
"Php",0.28
"Python",0.11
"Ruby",0.19
"Scala",0.03
"Typescript",0.04
