"","coef"
"Intercept",-2.07
"log age",0.13
"log size",-0.06
"log devs",0.22
"log commits",1.01
"C",0.18
"C++",0.25
"Clojure",-0.24
"Coffeescript",-0.19
"Erlang",0.15
"Go",0.18
"Haskell",-0.29
"Java",-0.1
"Javascript",0.05
"Objective-C",0.01
"Perl",-0.02
"Php",0.22
"Python",0
"Ruby",-0.21
"Scala",0.04
"Typescript",-0.04
