"","coef"
"Intercept",-2.73
"log age",0.18
"log size",-0.04
"log devs",0.12
"log commits",1.09
"C",-0.06
"C++",-0.05
"Clojure",-0.25
"Coffeescript",-0.08
"Erlang",0.15
"Go",0.42
"Haskell",-0.11
"Java",-0.02
"Javascript",0.08
"Objective-C",0.19
"Perl",-0.08
"Php",0.2
"Python",0.04
"Ruby",-0.09
"Scala",-0.07
"Typescript",-0.27
