"","coef"
"Intercept",-2.44
"log age",0.12
"log size",-0.02
"log devs",0.25
"log commits",1
"C",0.07
"C++",0.06
"Clojure",-0.26
"Coffeescript",0.14
"Erlang",0.15
"Go",0.15
"Haskell",-0.27
"Java",0.24
"Javascript",0.15
"Objective-C",-0.13
"Perl",0.21
"Php",-0.2
"Python",-0.11
"Ruby",-0.17
"Scala",0.26
"Typescript",-0.28
