"","coef","pVal"
"Intercept",-2.62,0
"log age",0.11,0
"log size",-0.01,0.714
"log devs",0.03,0.399
"log commits",1.07,0
"C",0.27,0.012
"C#",0.14,0.189
"C++",0.08,0.461
"Clojure",-0.22,0.062
"Coffeescript",0.15,0.19
"Erlang",0,0.991
"Go",0.12,0.244
"Haskell",-0.33,0.003
"Java",-0.04,0.731
"Javascript",-0.05,0.704
"Objective-C",0.13,0.248
"Perl",-0.03,0.813
"Php",0.16,0.182
"Python",-0.06,0.611
"Ruby",-0.15,0.279
"Scala",-0.1,0.367
"Typescript",-0.08,0.54
