"","coef"
"Intercept",-2.71
"log age",0.15
"log size",0
"log devs",0.12
"log commits",1.02
"C",0.16
"C++",0.07
"Clojure",-0.33
"Coffeescript",0.07
"Erlang",0
"Go",0.24
"Haskell",-0.02
"Java",0.13
"Javascript",0.08
"Objective-C",0.1
"Perl",0.01
"Php",-0.15
"Python",0.05
"Ruby",-0.07
"Scala",-0.1
"Typescript",-0.25
