"","coef","pVal"
"Intercept",-2.5,0
"log age",0.06,0.002
"log size",-0.01,0.679
"log devs",0.08,0.026
"log commits",1.08,0
"C",0.2,0.095
"C#",-0.02,0.848
"C++",0.12,0.259
"Clojure",-0.31,0.004
"Coffeescript",0.1,0.375
"Erlang",0.11,0.318
"Go",0.02,0.841
"Haskell",-0.22,0.036
"Java",0.11,0.351
"Javascript",0.09,0.523
"Objective-C",0.05,0.696
"Perl",0.08,0.456
"Php",0.35,0.001
"Python",-0.09,0.435
"Ruby",-0.34,0.011
"Scala",-0.14,0.176
"Typescript",-0.11,0.381
