"","coef"
"Intercept",-2.3
"log age",0.12
"log size",-0.01
"log devs",0.16
"log commits",0.98
"C",0.23
"C++",0.22
"Clojure",-0.24
"Coffeescript",0.04
"Erlang",0.08
"Go",0.09
"Haskell",-0.14
"Java",0
"Javascript",0.17
"Objective-C",-0.09
"Perl",-0.11
"Php",0.03
"Python",0.03
"Ruby",-0.06
"Scala",-0.23
"Typescript",-0.03
