"","coef"
"Intercept",-2.5
"log age",0.16
"log size",-0.02
"log devs",0.14
"log commits",1
"C",0.1
"C++",-0.04
"Clojure",-0.4
"Coffeescript",-0.03
"Erlang",-0.09
"Go",0.07
"Haskell",-0.05
"Java",0.24
"Javascript",0.19
"Objective-C",0.23
"Perl",-0.04
"Php",-0.12
"Python",-0.04
"Ruby",-0.01
"Scala",0.03
"Typescript",-0.04
