"","coef"
"Intercept",-2.4
"log age",0.15
"log size",-0.04
"log devs",0.13
"log commits",1.03
"C",0.16
"C++",0.09
"Clojure",-0.4
"Coffeescript",-0.08
"Erlang",0.16
"Go",0.07
"Haskell",-0.27
"Java",0.18
"Javascript",0.26
"Objective-C",0.17
"Perl",0.06
"Php",-0.38
"Python",0.16
"Ruby",-0.07
"Scala",-0.09
"Typescript",-0.04
