"","coef"
"Intercept",-2.43
"log age",0.15
"log size",-0.05
"log devs",0.17
"log commits",1.04
"C",0.19
"C++",-0.03
"Clojure",-0.34
"Coffeescript",-0.04
"Erlang",0.14
"Go",0.15
"Haskell",-0.32
"Java",-0.05
"Javascript",0.11
"Objective-C",0.21
"Perl",-0.04
"Php",0.21
"Python",0.15
"Ruby",-0.1
"Scala",-0.17
"Typescript",-0.06
