"","coef"
"Intercept",-2.47
"log age",0.18
"log size",-0.05
"log devs",0.15
"log commits",1.02
"C",0.24
"C++",0.05
"Clojure",-0.27
"Coffeescript",0.07
"Erlang",0.07
"Go",0.17
"Haskell",-0.39
"Java",-0.08
"Javascript",0.1
"Objective-C",0.03
"Perl",-0.12
"Php",0.14
"Python",0.11
"Ruby",-0.2
"Scala",0.06
"Typescript",0.03
