"","coef"
"Intercept",-2.79
"log age",0.17
"log size",0
"log devs",0.08
"log commits",1.02
"C",0.16
"C++",0.01
"Clojure",-0.2
"Coffeescript",0.13
"Erlang",0.24
"Go",0.03
"Haskell",-0.33
"Java",-0.04
"Javascript",0.12
"Objective-C",-0.13
"Perl",0.1
"Php",0.03
"Python",0.06
"Ruby",-0.13
"Scala",0.16
"Typescript",-0.19
