"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.03,0.026
"log devs",0.08,0.019
"log commits",1.09,0
"C",0.25,0.012
"C#",0.14,0.186
"C++",0.2,0.055
"Clojure",-0.18,0.082
"Coffeescript",-0.02,0.873
"Erlang",-0.07,0.493
"Go",0.17,0.118
"Haskell",-0.4,0
"Java",0.14,0.179
"Javascript",-0.01,0.921
"Objective-C",-0.01,0.908
"Perl",0.09,0.369
"Php",0.12,0.245
"Python",-0.04,0.728
"Ruby",-0.01,0.96
"Scala",-0.3,0.003
"Typescript",-0.06,0.602
