"","coef","pVal"
"Intercept",-2.42,0
"log age",0.07,0
"log size",-0.03,0.057
"log devs",0.12,0.001
"log commits",1.09,0
"C",0.23,0.034
"C#",0.11,0.288
"C++",0.15,0.156
"Clojure",-0.24,0.053
"Coffeescript",0.02,0.894
"Erlang",-0.01,0.938
"Go",-0.04,0.671
"Haskell",-0.19,0.084
"Java",0.23,0.025
"Javascript",-0.16,0.241
"Objective-C",0.03,0.82
"Perl",0,0.998
"Php",0.27,0.012
"Python",0.15,0.205
"Ruby",-0.09,0.414
"Scala",-0.32,0.005
"Typescript",-0.13,0.331
