"","coef"
"Intercept",-2.7
"log age",0.16
"log size",-0.01
"log devs",0.14
"log commits",1.02
"C",0.14
"C++",0.03
"Clojure",-0.14
"Coffeescript",-0.06
"Erlang",0.18
"Go",0.13
"Haskell",-0.12
"Java",0.1
"Javascript",0
"Objective-C",-0.23
"Perl",0.08
"Php",0.13
"Python",0.25
"Ruby",-0.07
"Scala",-0.17
"Typescript",-0.26
