"","coef","pVal"
"Intercept",-2.37,0
"log age",0.11,0
"log size",-0.05,0.001
"log devs",0.04,0.308
"log commits",1.12,0
"C",0.12,0.279
"C#",-0.06,0.605
"C++",0.11,0.305
"Clojure",-0.27,0.013
"Coffeescript",0.16,0.173
"Erlang",-0.03,0.838
"Go",0.11,0.316
"Haskell",-0.31,0.003
"Java",-0.03,0.823
"Javascript",0.18,0.18
"Objective-C",-0.02,0.884
"Perl",0.24,0.022
"Php",0.02,0.87
"Python",0.12,0.325
"Ruby",-0.08,0.505
"Scala",-0.19,0.097
"Typescript",-0.07,0.596
