"","coef"
"Intercept",-2.59
"log age",0.13
"log size",0
"log devs",0.1
"log commits",1
"C",0.38
"C++",0
"Clojure",-0.39
"Coffeescript",-0.03
"Erlang",0.11
"Go",0.15
"Haskell",-0.04
"Java",0.08
"Javascript",-0.11
"Objective-C",0.1
"Perl",-0.12
"Php",0
"Python",0.18
"Ruby",-0.09
"Scala",-0.15
"Typescript",-0.07
