"","coef"
"Intercept",-2.54
"log age",0.17
"log size",-0.02
"log devs",0.12
"log commits",0.99
"C",0.17
"C++",0.03
"Clojure",-0.18
"Coffeescript",0.06
"Erlang",0.03
"Go",0.19
"Haskell",-0.18
"Java",-0.05
"Javascript",-0.01
"Objective-C",0.08
"Perl",-0.1
"Php",0.15
"Python",0.14
"Ruby",-0.15
"Scala",-0.13
"Typescript",-0.05
