"","coef"
"Intercept",-2.38
"log age",0.09
"log size",-0.02
"log devs",0.17
"log commits",1.06
"C",0.26
"C++",0.05
"Clojure",-0.25
"Coffeescript",-0.01
"Erlang",0.23
"Go",0.05
"Haskell",-0.29
"Java",-0.09
"Javascript",0.13
"Objective-C",-0.01
"Perl",0.13
"Php",0.17
"Python",0.39
"Ruby",-0.28
"Scala",-0.26
"Typescript",-0.22
