"","coef","pVal"
"Intercept",-2.5,0
"log age",0.1,0
"log size",-0.03,0.081
"log devs",0.06,0.087
"log commits",1.09,0
"C",0.21,0.061
"C#",0.03,0.789
"C++",0.25,0.029
"Clojure",-0.24,0.036
"Coffeescript",-0.04,0.748
"Erlang",-0.03,0.799
"Go",0.25,0.035
"Haskell",-0.3,0.011
"Java",-0.04,0.734
"Javascript",-0.3,0.049
"Objective-C",0.11,0.323
"Perl",0.05,0.685
"Php",0.17,0.126
"Python",-0.07,0.58
"Ruby",0.01,0.965
"Scala",0.11,0.357
"Typescript",-0.17,0.232
