"","coef","pVal"
"Intercept",-2.44,0
"log age",0.11,0
"log size",-0.03,0.055
"log devs",0.12,0.001
"log commits",1.05,0
"C",0.09,0.456
"C#",0.1,0.373
"C++",0.07,0.551
"Clojure",-0.44,0
"Coffeescript",-0.01,0.949
"Erlang",0.2,0.07
"Go",0.12,0.29
"Haskell",-0.21,0.075
"Java",0.02,0.875
"Javascript",0.02,0.866
"Objective-C",-0.17,0.19
"Perl",0.07,0.546
"Php",0.17,0.118
"Python",0.09,0.547
"Ruby",-0.1,0.448
"Scala",-0.02,0.867
"Typescript",0,0.977
