"","coef","pVal"
"Intercept",-2.51,0
"log age",0.11,0
"log size",-0.02,0.22
"log devs",0.09,0.01
"log commits",1.06,0
"C",0.18,0.111
"C#",0.01,0.943
"C++",0.24,0.022
"Clojure",-0.33,0.007
"Coffeescript",0.07,0.577
"Erlang",0.07,0.589
"Go",0.08,0.441
"Haskell",-0.21,0.063
"Java",0.19,0.072
"Javascript",0.07,0.611
"Objective-C",0.26,0.017
"Perl",0.05,0.643
"Php",0.11,0.319
"Python",-0.17,0.135
"Ruby",-0.35,0.004
"Scala",-0.25,0.027
"Typescript",-0.02,0.878
