"","coef","pVal"
"Intercept",-2.33,0
"log age",0.05,0.008
"log size",-0.04,0.022
"log devs",0.14,0
"log commits",1.12,0
"C",-0.03,0.784
"C#",0.02,0.88
"C++",0.08,0.501
"Clojure",-0.43,0.001
"Coffeescript",0.25,0.049
"Erlang",0.14,0.266
"Go",0.09,0.438
"Haskell",-0.37,0.004
"Java",-0.05,0.676
"Javascript",0.11,0.442
"Objective-C",0.17,0.134
"Perl",-0.04,0.759
"Php",0.1,0.424
"Python",0.31,0.011
"Ruby",-0.07,0.589
"Scala",-0.12,0.289
"Typescript",-0.16,0.275
