"","coef","pVal"
"Intercept",-2.43,0
"log age",0.08,0
"log size",-0.02,0.277
"log devs",0.1,0.008
"log commits",1.06,0
"C",0.16,0.155
"C#",0.15,0.205
"C++",0.16,0.141
"Clojure",-0.22,0.085
"Coffeescript",0.26,0.035
"Erlang",-0.09,0.52
"Go",0.22,0.043
"Haskell",-0.32,0.006
"Java",0.02,0.834
"Javascript",-0.11,0.4
"Objective-C",-0.01,0.917
"Perl",-0.03,0.819
"Php",0.05,0.685
"Python",-0.01,0.913
"Ruby",-0.13,0.32
"Scala",-0.1,0.397
"Typescript",-0.01,0.922
