"","coef","pVal"
"Intercept",-2.8,0
"log age",0.11,0
"log size",0,0.966
"log devs",0.06,0.096
"log commits",1.07,0
"C",0.14,0.21
"C#",0.03,0.77
"C++",0.19,0.092
"Clojure",-0.35,0.002
"Coffeescript",0.27,0.015
"Erlang",0.15,0.192
"Go",0.03,0.751
"Haskell",-0.3,0.006
"Java",-0.01,0.934
"Javascript",-0.14,0.313
"Objective-C",0.02,0.903
"Perl",0.09,0.41
"Php",0.17,0.119
"Python",0.14,0.205
"Ruby",-0.18,0.148
"Scala",-0.11,0.334
"Typescript",-0.13,0.305
