"","coef"
"Intercept",-2.14
"log age",0.09
"log size",-0.02
"log devs",0.24
"log commits",0.97
"C",0.31
"C++",0.07
"Clojure",-0.48
"Coffeescript",-0.11
"Erlang",0.23
"Go",0.08
"Haskell",-0.35
"Java",-0.07
"Javascript",0.31
"Objective-C",0.1
"Perl",-0.12
"Php",-0.11
"Python",0.15
"Ruby",-0.04
"Scala",0.07
"Typescript",-0.05
