"","coef"
"Intercept",-2.43
"log age",0.17
"log size",-0.05
"log devs",0.23
"log commits",1.01
"C",0.08
"C++",-0.13
"Clojure",-0.29
"Coffeescript",0.15
"Erlang",0
"Go",0.01
"Haskell",-0.15
"Java",0.1
"Javascript",0.25
"Objective-C",0.23
"Perl",0.09
"Php",0.11
"Python",-0.07
"Ruby",-0.28
"Scala",-0.02
"Typescript",-0.07
