"","coef","pVal"
"Intercept",-2.27,0
"log age",0.09,0
"log size",-0.05,0.004
"log devs",0.07,0.047
"log commits",1.1,0
"C",0.25,0.023
"C#",0.01,0.906
"C++",0.27,0.012
"Clojure",-0.12,0.301
"Coffeescript",0.12,0.306
"Erlang",0.04,0.747
"Go",0.17,0.128
"Haskell",-0.22,0.046
"Java",0.07,0.533
"Javascript",-0.11,0.429
"Objective-C",-0.08,0.477
"Perl",0.09,0.408
"Php",-0.01,0.96
"Python",-0.19,0.138
"Ruby",-0.13,0.35
"Scala",-0.11,0.342
"Typescript",-0.07,0.611
