"","coef","pVal"
"Intercept",-2.01,0
"log age",0.09,0
"log size",-0.06,0
"log devs",0.12,0
"log commits",1.06,0
"C",0.27,0.003
"C#",0.26,0.01
"C++",0.02,0.822
"Clojure",-0.38,0
"Coffeescript",-0.03,0.778
"Erlang",0.2,0.027
"Go",-0.1,0.333
"Haskell",-0.24,0.01
"Java",-0.05,0.615
"Javascript",0.21,0.075
"Objective-C",0.01,0.9
"Perl",0,0.99
"Php",0.09,0.357
"Python",0.09,0.371
"Ruby",-0.14,0.19
"Scala",-0.12,0.212
"Typescript",-0.09,0.436
