"","coef"
"Intercept",-2.31
"log age",0.11
"log size",-0.03
"log devs",0.14
"log commits",1.04
"C",0.28
"C++",0.18
"Clojure",-0.56
"Coffeescript",0.04
"Erlang",0.2
"Go",0.05
"Haskell",-0.26
"Java",0.17
"Javascript",-0.05
"Objective-C",-0.08
"Perl",-0.01
"Php",-0.07
"Python",0.23
"Ruby",-0.12
"Scala",0.13
"Typescript",-0.15
