"","coef"
"Intercept",-2.54
"log age",0.15
"log size",-0.02
"log devs",0.17
"log commits",1
"C",0.19
"C++",0.1
"Clojure",-0.23
"Coffeescript",-0.01
"Erlang",0.19
"Go",0.26
"Haskell",-0.35
"Java",-0.02
"Javascript",0.1
"Objective-C",0.02
"Perl",-0.09
"Php",0.41
"Python",-0.06
"Ruby",-0.32
"Scala",-0.01
"Typescript",-0.16
