"","coef"
"Intercept",-2.41
"log age",0.15
"log size",-0.03
"log devs",0.19
"log commits",1
"C",0.19
"C++",0.04
"Clojure",-0.37
"Coffeescript",-0.08
"Erlang",0.12
"Go",0.1
"Haskell",-0.29
"Java",0.17
"Javascript",0
"Objective-C",0.03
"Perl",0.23
"Php",-0.01
"Python",0.13
"Ruby",-0.11
"Scala",-0.06
"Typescript",-0.09
