"","coef","pVal"
"Intercept",-2.29,0
"log age",0.06,0.001
"log size",-0.04,0.006
"log devs",0.05,0.097
"log commits",1.12,0
"C",0.25,0.015
"C#",0,0.986
"C++",0.15,0.154
"Clojure",-0.26,0.026
"Coffeescript",0.16,0.156
"Erlang",0.07,0.546
"Go",0.05,0.597
"Haskell",-0.46,0
"Java",0.14,0.18
"Javascript",-0.02,0.889
"Objective-C",0.21,0.05
"Perl",0.16,0.149
"Php",0.19,0.065
"Python",0.04,0.681
"Ruby",-0.35,0.019
"Scala",-0.22,0.033
"Typescript",-0.11,0.341
