"","coef","pVal"
"Intercept",-2.44,0
"log age",0.12,0
"log size",-0.03,0.03
"log devs",0.12,0.001
"log commits",1.04,0
"C",0.11,0.344
"C#",0.04,0.69
"C++",0.01,0.938
"Clojure",-0.15,0.221
"Coffeescript",0.22,0.047
"Erlang",0.11,0.42
"Go",0.14,0.184
"Haskell",-0.11,0.281
"Java",-0.15,0.16
"Javascript",-0.19,0.229
"Objective-C",0.09,0.383
"Perl",0.18,0.107
"Php",-0.08,0.477
"Python",0.11,0.363
"Ruby",-0.03,0.786
"Scala",-0.22,0.056
"Typescript",-0.07,0.576
