"","coef"
"Intercept",-2.41
"log age",0.13
"log size",-0.05
"log devs",0.19
"log commits",1.07
"C",0.23
"C++",-0.02
"Clojure",-0.45
"Coffeescript",0.05
"Erlang",0.11
"Go",0.26
"Haskell",-0.5
"Java",0.18
"Javascript",-0.01
"Objective-C",-0.04
"Perl",0.13
"Php",0.23
"Python",0.09
"Ruby",-0.04
"Scala",-0.3
"Typescript",0.08
