"","coef","pVal"
"Intercept",-2.54,0
"log age",0.08,0
"log size",-0.03,0.037
"log devs",0.08,0.01
"log commits",1.12,0
"C",0.26,0.014
"C#",0.04,0.698
"C++",0.22,0.029
"Clojure",-0.4,0.001
"Coffeescript",0.09,0.458
"Erlang",-0.01,0.923
"Go",-0.09,0.366
"Haskell",-0.36,0.001
"Java",0.05,0.613
"Javascript",0.12,0.334
"Objective-C",0.29,0.005
"Perl",0.09,0.375
"Php",0.13,0.225
"Python",0.01,0.965
"Ruby",-0.28,0.01
"Scala",-0.19,0.077
"Typescript",0.04,0.75
