"","coef"
"Intercept",-2.37
"log age",0.12
"log size",-0.01
"log devs",0.17
"log commits",0.99
"C",0.21
"C++",0.17
"Clojure",-0.54
"Coffeescript",-0.18
"Erlang",0.23
"Go",0
"Haskell",-0.3
"Java",-0.11
"Javascript",0.05
"Objective-C",0.13
"Perl",0.35
"Php",0.2
"Python",0.01
"Ruby",-0.05
"Scala",0.06
"Typescript",-0.21
