"","coef"
"Intercept",-2.65
"log age",0.17
"log size",-0.02
"log devs",0.05
"log commits",1.05
"C",0.11
"C++",0.07
"Clojure",-0.33
"Coffeescript",0.14
"Erlang",-0.03
"Go",0.14
"Haskell",-0.27
"Java",-0.08
"Javascript",0.04
"Objective-C",-0.11
"Perl",-0.11
"Php",0.46
"Python",-0.07
"Ruby",-0.01
"Scala",0.22
"Typescript",-0.18
