"","coef"
"Intercept",-2.48
"log age",0.14
"log size",-0.03
"log devs",0.17
"log commits",1.04
"C",0.2
"C++",-0.05
"Clojure",-0.3
"Coffeescript",-0.06
"Erlang",0.37
"Go",-0.01
"Haskell",-0.05
"Java",0.13
"Javascript",0.13
"Objective-C",0.04
"Perl",-0.03
"Php",0.07
"Python",0
"Ruby",-0.13
"Scala",-0.1
"Typescript",-0.2
