"","coef","pVal"
"Intercept",-2.26,0
"log age",0.09,0
"log size",-0.06,0
"log devs",0.08,0.024
"log commits",1.11,0
"C",0.19,0.088
"C#",0.11,0.267
"C++",0.16,0.11
"Clojure",-0.53,0
"Coffeescript",0.14,0.227
"Erlang",-0.1,0.316
"Go",0.03,0.794
"Haskell",-0.27,0.008
"Java",-0.14,0.179
"Javascript",0.05,0.761
"Objective-C",0.11,0.298
"Perl",-0.05,0.614
"Php",0.26,0.015
"Python",0.06,0.61
"Ruby",0.02,0.873
"Scala",-0.1,0.341
"Typescript",0.07,0.577
