"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.02,0.237
"log devs",0.09,0.009
"log commits",1.05,0
"C",0.17,0.1
"C#",-0.1,0.384
"C++",0.19,0.095
"Clojure",-0.29,0.007
"Coffeescript",0.15,0.158
"Erlang",0.11,0.336
"Go",-0.01,0.903
"Haskell",-0.37,0.001
"Java",-0.02,0.851
"Javascript",0.08,0.557
"Objective-C",-0.04,0.727
"Perl",0.14,0.237
"Php",0.15,0.155
"Python",0.12,0.249
"Ruby",-0.04,0.727
"Scala",-0.19,0.068
"Typescript",-0.05,0.655
