"","coef","pVal"
"Intercept",-2.39,0
"log age",0.09,0
"log size",-0.02,0.13
"log devs",0.05,0.111
"log commits",1.06,0
"C",0.21,0.039
"C#",0.01,0.943
"C++",0.38,0
"Clojure",-0.24,0.033
"Coffeescript",0.21,0.046
"Erlang",0.07,0.571
"Go",0.17,0.087
"Haskell",-0.37,0
"Java",-0.12,0.279
"Javascript",-0.21,0.146
"Objective-C",0.15,0.211
"Perl",-0.04,0.712
"Php",0.29,0.007
"Python",-0.09,0.446
"Ruby",-0.21,0.093
"Scala",-0.13,0.25
"Typescript",-0.07,0.523
