"","coef","pVal"
"Intercept",-2.52,0
"log age",0.12,0
"log size",-0.03,0.081
"log devs",0.11,0.002
"log commits",1.04,0
"C",0.23,0.025
"C#",0.19,0.076
"C++",0.16,0.172
"Clojure",-0.35,0.003
"Coffeescript",-0.08,0.458
"Erlang",-0.17,0.139
"Go",0.18,0.095
"Haskell",-0.45,0
"Java",0.17,0.169
"Javascript",-0.11,0.452
"Objective-C",0.05,0.668
"Perl",0.1,0.353
"Php",0.03,0.805
"Python",0.08,0.46
"Ruby",-0.06,0.672
"Scala",-0.12,0.26
"Typescript",0.15,0.211
