"","coef","pVal"
"Intercept",-2.43,0
"log age",0.11,0
"log size",-0.04,0.008
"log devs",0.1,0.007
"log commits",1.07,0
"C",0.3,0.003
"C#",-0.03,0.81
"C++",0.06,0.561
"Clojure",-0.25,0.018
"Coffeescript",0.19,0.069
"Erlang",0.26,0.01
"Go",-0.21,0.055
"Haskell",-0.22,0.026
"Java",0.09,0.428
"Javascript",-0.27,0.058
"Objective-C",0.18,0.085
"Perl",0.15,0.152
"Php",0.15,0.134
"Python",0.13,0.287
"Ruby",-0.27,0.023
"Scala",-0.24,0.027
"Typescript",-0.04,0.771
